geometry,panel_a_in,panel_b_in,source_dataset,case,test_id,theta1,theta2,pt,predicted_type,confidence,type1_probability,type2_probability,type3_probability,review_priority,csv_path,plot_path
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_085,45.0,75.0,5674.907944961527,2,0.5616666666666666,0.365,0.5616666666666666,0.07333333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_085.csv,data/New_data/8x8_Case2/Ori/plot_Test_085_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_086,-41.0,-54.0,6843.916456755203,2,0.5383333333333333,0.33,0.5383333333333333,0.13166666666666665,high,data/New_data/8x8_Case2/csv/force_disp_Test_086.csv,data/New_data/8x8_Case2/Ori/plot_Test_086_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_087,-38.0,89.0,5039.277022834803,2,0.7,0.22333333333333333,0.7,0.07666666666666666,medium,data/New_data/8x8_Case2/csv/force_disp_Test_087.csv,data/New_data/8x8_Case2/Ori/plot_Test_087_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_088,23.0,33.0,6272.23600342667,3,0.675,0.08833333333333333,0.23666666666666666,0.675,high,data/New_data/8x8_Case2/csv/force_disp_Test_088.csv,data/New_data/8x8_Case2/Ori/plot_Test_088_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_089,18.0,-35.0,5926.064896432755,3,0.685,0.06333333333333334,0.25166666666666665,0.685,high,data/New_data/8x8_Case2/csv/force_disp_Test_089.csv,data/New_data/8x8_Case2/Ori/plot_Test_089_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_090,-65.0,24.0,5520.705433430067,2,0.7083333333333334,0.07666666666666666,0.7083333333333334,0.215,medium,data/New_data/8x8_Case2/csv/force_disp_Test_090.csv,data/New_data/8x8_Case2/Ori/plot_Test_090_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_091,11.0,36.0,5551.691611531231,3,0.7666666666666667,0.035,0.19833333333333333,0.7666666666666667,medium,data/New_data/8x8_Case2/csv/force_disp_Test_091.csv,data/New_data/8x8_Case2/Ori/plot_Test_091_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_092,-38.0,-40.0,7392.826189776673,2,0.49166666666666664,0.25833333333333336,0.49166666666666664,0.25,high,data/New_data/8x8_Case2/csv/force_disp_Test_092.csv,data/New_data/8x8_Case2/Ori/plot_Test_092_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_093,-70.0,-78.0,3789.3880033345195,2,0.49166666666666664,0.42833333333333334,0.49166666666666664,0.08,high,data/New_data/8x8_Case2/csv/force_disp_Test_093.csv,data/New_data/8x8_Case2/Ori/plot_Test_093_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_094,73.0,-55.0,5910.468465200709,1,0.47833333333333333,0.47833333333333333,0.44,0.08166666666666667,high,data/New_data/8x8_Case2/csv/force_disp_Test_094.csv,data/New_data/8x8_Case2/Ori/plot_Test_094_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_095,68.0,-30.0,5564.943577045639,2,0.6983333333333334,0.13833333333333334,0.6983333333333334,0.16333333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_095.csv,data/New_data/8x8_Case2/Ori/plot_Test_095_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_096,84.0,-52.0,5332.55559180839,2,0.4633333333333333,0.45666666666666667,0.4633333333333333,0.08,high,data/New_data/8x8_Case2/csv/force_disp_Test_096.csv,data/New_data/8x8_Case2/Ori/plot_Test_096_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_097,-46.0,-23.0,6085.6091043387,2,0.4866666666666667,0.08666666666666667,0.4866666666666667,0.4266666666666667,high,data/New_data/8x8_Case2/csv/force_disp_Test_097.csv,data/New_data/8x8_Case2/Ori/plot_Test_097_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_098,-1.0,36.0,5552.336691623226,3,0.8,0.02,0.18,0.8,medium,data/New_data/8x8_Case2/csv/force_disp_Test_098.csv,data/New_data/8x8_Case2/Ori/plot_Test_098_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_099,90.0,40.0,5091.160057513779,2,0.54,0.355,0.54,0.105,high,data/New_data/8x8_Case2/csv/force_disp_Test_099.csv,data/New_data/8x8_Case2/Ori/plot_Test_099_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_100,69.0,62.0,5563.375616949014,1,0.54,0.54,0.4116666666666667,0.04833333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_100.csv,data/New_data/8x8_Case2/Ori/plot_Test_100_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_101,48.0,15.0,5708.609697971082,3,0.5016666666666667,0.056666666666666664,0.44166666666666665,0.5016666666666667,high,data/New_data/8x8_Case2/csv/force_disp_Test_101.csv,data/New_data/8x8_Case2/Ori/plot_Test_101_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_102,76.0,-24.0,4976.262058518107,2,0.6866666666666666,0.105,0.6866666666666666,0.20833333333333334,high,data/New_data/8x8_Case2/csv/force_disp_Test_102.csv,data/New_data/8x8_Case2/Ori/plot_Test_102_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_103,66.0,14.0,5046.599201298715,2,0.6216666666666667,0.06666666666666667,0.6216666666666667,0.31166666666666665,high,data/New_data/8x8_Case2/csv/force_disp_Test_103.csv,data/New_data/8x8_Case2/Ori/plot_Test_103_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_104,83.0,3.0,3938.8282870176163,3,0.5333333333333333,0.11,0.3566666666666667,0.5333333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_104.csv,data/New_data/8x8_Case2/Ori/plot_Test_104_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_105,89.0,-77.0,2785.0264685963316,1,0.53,0.53,0.405,0.065,high,data/New_data/8x8_Case2/csv/force_disp_Test_105.csv,data/New_data/8x8_Case2/Ori/plot_Test_105_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_106,-12.0,43.0,5756.247257568508,3,0.5366666666666666,0.055,0.4083333333333333,0.5366666666666666,high,data/New_data/8x8_Case2/csv/force_disp_Test_106.csv,data/New_data/8x8_Case2/Ori/plot_Test_106_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_107,69.0,8.0,4574.056619399754,2,0.57,0.06833333333333333,0.57,0.3616666666666667,high,data/New_data/8x8_Case2/csv/force_disp_Test_107.csv,data/New_data/8x8_Case2/Ori/plot_Test_107_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_108,46.0,-72.0,5896.19037767833,2,0.5316666666666666,0.3883333333333333,0.5316666666666666,0.08,high,data/New_data/8x8_Case2/csv/force_disp_Test_108.csv,data/New_data/8x8_Case2/Ori/plot_Test_108_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_109,-69.0,17.0,4923.408038451381,2,0.6933333333333334,0.056666666666666664,0.6933333333333334,0.25,high,data/New_data/8x8_Case2/csv/force_disp_Test_109.csv,data/New_data/8x8_Case2/Ori/plot_Test_109_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_110,-51.0,1.0,5274.184506593638,3,0.49666666666666665,0.04,0.4633333333333333,0.49666666666666665,high,data/New_data/8x8_Case2/csv/force_disp_Test_110.csv,data/New_data/8x8_Case2/Ori/plot_Test_110_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_111,7.0,87.0,3862.4930191416047,2,0.51,0.10333333333333333,0.51,0.38666666666666666,high,data/New_data/8x8_Case2/csv/force_disp_Test_111.csv,data/New_data/8x8_Case2/Ori/plot_Test_111_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_112,21.0,-8.0,5384.844460113308,3,0.8733333333333333,0.0016666666666666668,0.125,0.8733333333333333,low,data/New_data/8x8_Case2/csv/force_disp_Test_112.csv,data/New_data/8x8_Case2/Ori/plot_Test_112_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_113,35.0,-2.0,5388.353778146293,3,0.8366666666666667,0.018333333333333333,0.145,0.8366666666666667,medium,data/New_data/8x8_Case2/csv/force_disp_Test_113.csv,data/New_data/8x8_Case2/Ori/plot_Test_113_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_114,-35.0,-78.0,5223.919037000131,2,0.68,0.16,0.68,0.16,high,data/New_data/8x8_Case2/csv/force_disp_Test_114.csv,data/New_data/8x8_Case2/Ori/plot_Test_114_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_115,22.0,74.0,4967.663079130816,2,0.7683333333333333,0.07,0.7683333333333333,0.16166666666666665,medium,data/New_data/8x8_Case2/csv/force_disp_Test_115.csv,data/New_data/8x8_Case2/Ori/plot_Test_115_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_116,12.0,-85.0,4201.568511421046,2,0.49,0.11833333333333333,0.49,0.39166666666666666,high,data/New_data/8x8_Case2/csv/force_disp_Test_116.csv,data/New_data/8x8_Case2/Ori/plot_Test_116_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_117,-87.0,33.0,4882.6421052346805,2,0.7233333333333334,0.14666666666666667,0.7233333333333334,0.13,medium,data/New_data/8x8_Case2/csv/force_disp_Test_117.csv,data/New_data/8x8_Case2/Ori/plot_Test_117_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_118,54.0,-88.0,5230.0459479491665,2,0.47333333333333333,0.45166666666666666,0.47333333333333333,0.075,high,data/New_data/8x8_Case2/csv/force_disp_Test_118.csv,data/New_data/8x8_Case2/Ori/plot_Test_118_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_119,31.0,-10.0,5539.918097002486,3,0.835,0.021666666666666667,0.14333333333333334,0.835,medium,data/New_data/8x8_Case2/csv/force_disp_Test_119.csv,data/New_data/8x8_Case2/Ori/plot_Test_119_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_120,-58.0,-26.0,5885.4709148117345,2,0.6283333333333333,0.09666666666666666,0.6283333333333333,0.275,high,data/New_data/8x8_Case2/csv/force_disp_Test_120.csv,data/New_data/8x8_Case2/Ori/plot_Test_120_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_121,-50.0,14.0,5679.41895745901,2,0.5016666666666667,0.055,0.5016666666666667,0.44333333333333336,high,data/New_data/8x8_Case2/csv/force_disp_Test_121.csv,data/New_data/8x8_Case2/Ori/plot_Test_121_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_122,20.0,-73.0,4927.547212368724,2,0.72,0.07,0.72,0.21,medium,data/New_data/8x8_Case2/csv/force_disp_Test_122.csv,data/New_data/8x8_Case2/Ori/plot_Test_122_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_123,76.0,4.0,4315.493301056991,3,0.5433333333333333,0.105,0.3516666666666667,0.5433333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_123.csv,data/New_data/8x8_Case2/Ori/plot_Test_123_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_124,42.0,-66.0,6158.471279575665,2,0.5666666666666667,0.3416666666666667,0.5666666666666667,0.09166666666666666,high,data/New_data/8x8_Case2/csv/force_disp_Test_124.csv,data/New_data/8x8_Case2/Ori/plot_Test_124_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_125,-3.0,72.0,4337.723015412987,2,0.49333333333333335,0.09,0.49333333333333335,0.4166666666666667,high,data/New_data/8x8_Case2/csv/force_disp_Test_125.csv,data/New_data/8x8_Case2/Ori/plot_Test_125_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_126,-8.0,18.0,5401.476436129227,3,0.8,0.0016666666666666668,0.19833333333333333,0.8,medium,data/New_data/8x8_Case2/csv/force_disp_Test_126.csv,data/New_data/8x8_Case2/Ori/plot_Test_126_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_127,-66.0,77.0,4341.862375597012,2,0.485,0.46,0.485,0.055,high,data/New_data/8x8_Case2/csv/force_disp_Test_127.csv,data/New_data/8x8_Case2/Ori/plot_Test_127_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_128,59.0,-70.0,6146.200806157948,1,0.5716666666666667,0.5716666666666667,0.38666666666666666,0.041666666666666664,high,data/New_data/8x8_Case2/csv/force_disp_Test_128.csv,data/New_data/8x8_Case2/Ori/plot_Test_128_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_129,24.0,11.0,5616.151698089326,3,0.87,0.01,0.12,0.87,low,data/New_data/8x8_Case2/csv/force_disp_Test_129.csv,data/New_data/8x8_Case2/Ori/plot_Test_129_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_130,-59.0,12.0,5375.351429730151,2,0.6033333333333334,0.04833333333333333,0.6033333333333334,0.34833333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_130.csv,data/New_data/8x8_Case2/Ori/plot_Test_130_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_131,41.0,53.0,6912.032831790356,2,0.53,0.3516666666666667,0.53,0.11833333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_131.csv,data/New_data/8x8_Case2/Ori/plot_Test_131_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_132,38.0,35.0,7197.249448758964,2,0.43166666666666664,0.235,0.43166666666666664,0.3333333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_132.csv,data/New_data/8x8_Case2/Ori/plot_Test_132_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_133,-21.0,37.0,6220.51691614624,3,0.57,0.09333333333333334,0.33666666666666667,0.57,high,data/New_data/8x8_Case2/csv/force_disp_Test_133.csv,data/New_data/8x8_Case2/Ori/plot_Test_133_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_134,-56.0,37.0,6595.143052200749,2,0.605,0.28,0.605,0.115,high,data/New_data/8x8_Case2/csv/force_disp_Test_134.csv,data/New_data/8x8_Case2/Ori/plot_Test_134_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_135,39.0,-76.0,5450.459886603215,2,0.6316666666666667,0.25166666666666665,0.6316666666666667,0.11666666666666667,high,data/New_data/8x8_Case2/csv/force_disp_Test_135.csv,data/New_data/8x8_Case2/Ori/plot_Test_135_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_136,8.0,-68.0,4753.636747515623,2,0.655,0.04833333333333333,0.655,0.2966666666666667,high,data/New_data/8x8_Case2/csv/force_disp_Test_136.csv,data/New_data/8x8_Case2/Ori/plot_Test_136_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_137,68.0,53.0,6255.139627078279,2,0.4666666666666667,0.45666666666666667,0.4666666666666667,0.07666666666666666,high,data/New_data/8x8_Case2/csv/force_disp_Test_137.csv,data/New_data/8x8_Case2/Ori/plot_Test_137_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_138,-28.0,-75.0,5135.269359186797,2,0.6816666666666666,0.11666666666666667,0.6816666666666666,0.20166666666666666,high,data/New_data/8x8_Case2/csv/force_disp_Test_138.csv,data/New_data/8x8_Case2/Ori/plot_Test_138_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_139,-52.0,-36.0,6652.703034459756,2,0.5583333333333333,0.245,0.5583333333333333,0.19666666666666666,high,data/New_data/8x8_Case2/csv/force_disp_Test_139.csv,data/New_data/8x8_Case2/Ori/plot_Test_139_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_140,1.0,-3.0,4583.033747370783,3,0.8783333333333333,0.013333333333333334,0.10833333333333334,0.8783333333333333,low,data/New_data/8x8_Case2/csv/force_disp_Test_140.csv,data/New_data/8x8_Case2/Ori/plot_Test_140_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_141,79.0,49.0,5501.998946384676,2,0.52,0.4066666666666667,0.52,0.07333333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_141.csv,data/New_data/8x8_Case2/Ori/plot_Test_141_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_142,56.0,10.0,5381.495172553362,2,0.49833333333333335,0.04666666666666667,0.49833333333333335,0.455,high,data/New_data/8x8_Case2/csv/force_disp_Test_142.csv,data/New_data/8x8_Case2/Ori/plot_Test_142_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_143,39.0,-35.0,7203.165992142128,2,0.47,0.235,0.47,0.295,high,data/New_data/8x8_Case2/csv/force_disp_Test_143.csv,data/New_data/8x8_Case2/Ori/plot_Test_143_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_144,-86.0,-39.0,5092.526461682307,2,0.6183333333333333,0.25,0.6183333333333333,0.13166666666666665,high,data/New_data/8x8_Case2/csv/force_disp_Test_144.csv,data/New_data/8x8_Case2/Ori/plot_Test_144_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_145,29.0,32.0,6818.973927286509,3,0.59,0.14333333333333334,0.26666666666666666,0.59,high,data/New_data/8x8_Case2/csv/force_disp_Test_145.csv,data/New_data/8x8_Case2/Ori/plot_Test_145_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_146,-41.0,-28.0,6498.918056289,2,0.4716666666666667,0.11666666666666667,0.4716666666666667,0.4116666666666667,high,data/New_data/8x8_Case2/csv/force_disp_Test_146.csv,data/New_data/8x8_Case2/Ori/plot_Test_146_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_147,47.0,23.0,6087.938731672308,2,0.5083333333333333,0.09666666666666666,0.5083333333333333,0.395,high,data/New_data/8x8_Case2/csv/force_disp_Test_147.csv,data/New_data/8x8_Case2/Ori/plot_Test_147_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_148,46.0,-62.0,6605.992769009551,2,0.5133333333333333,0.39666666666666667,0.5133333333333333,0.09,high,data/New_data/8x8_Case2/csv/force_disp_Test_148.csv,data/New_data/8x8_Case2/Ori/plot_Test_148_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_149,24.0,-59.0,5826.785428118063,2,0.675,0.07833333333333334,0.675,0.24666666666666667,high,data/New_data/8x8_Case2/csv/force_disp_Test_149.csv,data/New_data/8x8_Case2/Ori/plot_Test_149_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_150,15.0,-47.0,5727.255233728309,3,0.47833333333333333,0.056666666666666664,0.465,0.47833333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_150.csv,data/New_data/8x8_Case2/Ori/plot_Test_150_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_151,-66.0,-82.0,4022.8190443347034,2,0.51,0.4116666666666667,0.51,0.07833333333333334,high,data/New_data/8x8_Case2/csv/force_disp_Test_151.csv,data/New_data/8x8_Case2/Ori/plot_Test_151_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_152,-23.0,-66.0,5334.59699260307,2,0.6616666666666666,0.08166666666666667,0.6616666666666666,0.25666666666666665,high,data/New_data/8x8_Case2/csv/force_disp_Test_152.csv,data/New_data/8x8_Case2/Ori/plot_Test_152_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_153,50.0,-62.0,6768.342423421428,2,0.465,0.46,0.465,0.075,high,data/New_data/8x8_Case2/csv/force_disp_Test_153.csv,data/New_data/8x8_Case2/Ori/plot_Test_153_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_154,-65.0,-65.0,5429.065308218205,1,0.56,0.56,0.38166666666666665,0.058333333333333334,high,data/New_data/8x8_Case2/csv/force_disp_Test_154.csv,data/New_data/8x8_Case2/Ori/plot_Test_154_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_155,11.0,-32.0,5750.285051577952,3,0.8133333333333334,0.028333333333333332,0.15833333333333333,0.8133333333333334,medium,data/New_data/8x8_Case2/csv/force_disp_Test_155.csv,data/New_data/8x8_Case2/Ori/plot_Test_155_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_156,70.0,-86.0,3437.6711552698616,1,0.5116666666666667,0.5116666666666667,0.4216666666666667,0.06666666666666667,high,data/New_data/8x8_Case2/csv/force_disp_Test_156.csv,data/New_data/8x8_Case2/Ori/plot_Test_156_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_157,78.0,-26.0,4937.500485691486,2,0.68,0.125,0.68,0.195,high,data/New_data/8x8_Case2/csv/force_disp_Test_157.csv,data/New_data/8x8_Case2/Ori/plot_Test_157_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_158,17.0,-43.0,5939.211483448766,3,0.53,0.06833333333333333,0.40166666666666667,0.53,high,data/New_data/8x8_Case2/csv/force_disp_Test_158.csv,data/New_data/8x8_Case2/Ori/plot_Test_158_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_159,-9.0,-4.0,4796.946624828062,3,0.8933333333333333,0.01,0.09666666666666666,0.8933333333333333,low,data/New_data/8x8_Case2/csv/force_disp_Test_159.csv,data/New_data/8x8_Case2/Ori/plot_Test_159_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_160,47.0,-13.0,5687.811471804471,3,0.5033333333333333,0.055,0.44166666666666665,0.5033333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_160.csv,data/New_data/8x8_Case2/Ori/plot_Test_160_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_161,-43.0,-45.0,7538.363805832825,2,0.47833333333333333,0.37166666666666665,0.47833333333333333,0.15,high,data/New_data/8x8_Case2/csv/force_disp_Test_161.csv,data/New_data/8x8_Case2/Ori/plot_Test_161_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_162,-71.0,-11.0,4598.811461692567,2,0.6333333333333333,0.06166666666666667,0.6333333333333333,0.305,high,data/New_data/8x8_Case2/csv/force_disp_Test_162.csv,data/New_data/8x8_Case2/Ori/plot_Test_162_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_163,-84.0,28.0,4804.713776061654,2,0.72,0.115,0.72,0.165,medium,data/New_data/8x8_Case2/csv/force_disp_Test_163.csv,data/New_data/8x8_Case2/Ori/plot_Test_163_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_164,-16.0,-5.0,5070.676512261307,3,0.8583333333333333,0.0016666666666666668,0.14,0.8583333333333333,low,data/New_data/8x8_Case2/csv/force_disp_Test_164.csv,data/New_data/8x8_Case2/Ori/plot_Test_164_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_165,-5.0,10.0,5088.129185042229,3,0.89,0.008333333333333333,0.10166666666666667,0.89,low,data/New_data/8x8_Case2/csv/force_disp_Test_165.csv,data/New_data/8x8_Case2/Ori/plot_Test_165_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_166,-61.0,-3.0,4946.219657772605,2,0.5666666666666667,0.045,0.5666666666666667,0.3883333333333333,high,data/New_data/8x8_Case2/csv/force_disp_Test_166.csv,data/New_data/8x8_Case2/Ori/plot_Test_166_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_167,-4.0,-6.0,4876.812472349739,3,0.8933333333333333,0.011666666666666667,0.095,0.8933333333333333,low,data/New_data/8x8_Case2/csv/force_disp_Test_167.csv,data/New_data/8x8_Case2/Ori/plot_Test_167_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_168,-5.0,-1.0,4919.616921132867,3,0.8966666666666666,0.008333333333333333,0.095,0.8966666666666666,low,data/New_data/8x8_Case2/csv/force_disp_Test_168.csv,data/New_data/8x8_Case2/Ori/plot_Test_168_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_169,58.0,-70.0,6148.203607929557,1,0.5583333333333333,0.5583333333333333,0.39,0.051666666666666666,high,data/New_data/8x8_Case2/csv/force_disp_Test_169.csv,data/New_data/8x8_Case2/Ori/plot_Test_169_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_170,-35.0,-50.0,6725.129138554492,2,0.54,0.235,0.54,0.225,high,data/New_data/8x8_Case2/csv/force_disp_Test_170.csv,data/New_data/8x8_Case2/Ori/plot_Test_170_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_171,-6.0,-18.0,5181.711601922757,3,0.88,0.0016666666666666668,0.11833333333333333,0.88,low,data/New_data/8x8_Case2/csv/force_disp_Test_171.csv,data/New_data/8x8_Case2/Ori/plot_Test_171_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case2,Test_172,-68.0,5.0,4678.2550882518635,2,0.585,0.06,0.585,0.355,high,data/New_data/8x8_Case2/csv/force_disp_Test_172.csv,data/New_data/8x8_Case2/Ori/plot_Test_172_original.png
