case,test_id,label,case_id,theta1,theta2,pt,n_points,transition_index,transition_x_ratio,transition_load_ratio,post_points,post_fraction,pre_slope,post_slope_full,post_slope_early,post_slope_tail,post_slope_ratio,post_slope_drop,post_r2,post_nrmse,tail_r2,quad_a,abs_quad_a,slope_drift,mean_abs_curvature,max_abs_curvature,data_quality_code
Case3,Test_201,1,0,-69.0,46.0,14713.4584525423,1001,560,0.56,0.7283820311658928,421,0.4205794205794206,182204.0082450234,80684.71203049517,97884.89928672476,71756.46022224879,0.7330697660735139,0.26693023392648607,0.9976275547756047,0.01389626994050524,0.9999759446875176,-0.18177868925563023,0.18177868925563023,0.3188268177048427,0.45114947637432545,1.395071198949438,0
Case3,Test_202,1,0,54.0,-51.0,14143.002232421,1001,764,0.764,0.8891073336388199,217,0.21678321678321677,125295.23625030497,48922.03340081628,51148.31838199747,47701.54983795153,0.9326122802649345,0.06738771973506553,0.999904120120163,0.0028297267793204045,0.9999980611539467,-0.03687753713593199,0.03687753713593199,0.07010460820344383,0.13400507407879939,1.1045349539259064,0
Case3,Test_203,1,0,-41.0,-60.0,14736.8051949966,1001,487,0.487,0.6844804588316119,494,0.4935064935064935,211221.044346195,85541.68436681338,104423.53605571146,75838.75369918955,0.7262611147234899,0.2737388852765101,0.9975158817950114,0.014204214245611472,0.9999736820783695,-0.18580133926581294,0.18580133926581294,0.3287780023754964,0.47480803952301986,1.687579391357076,0
Case3,Test_204,1,0,70.0,64.0,9777.93927832567,1001,654,0.654,0.8224244226001861,327,0.32667332667332666,102725.67339243423,39681.443038824706,44080.01431218781,37800.8735091611,0.8575512984511311,0.1424487015488689,0.9995003555172554,0.006409855034736103,0.9999961495950814,-0.08237354940275672,0.08237354940275672,0.15664064911923523,0.26473979952829674,1.577405838607831,0
Case3,Test_205,3,0,28.0,0.0,8084.54253073211,1001,49,0.049,0.19692453461388768,932,0.9310689310689311,1194849.8141053228,214938.68174878738,363759.77672890277,133820.80177056268,0.36788235074790737,0.6321176492520926,0.9745980314530373,0.0445205068611331,0.9992070468120884,-0.5849623325271318,0.5849623325271318,1.0227341508875676,1.4918073164513135,8.907678012969768,0
Case3,Test_206,1,0,-88.0,-74.0,5930.51916355873,1001,407,0.407,0.6358835550297972,574,0.5734265734265734,100077.94865809115,37516.16614465007,41003.25635996682,35658.33524824653,0.8696464235718907,0.1303535764281093,0.9995971962067405,0.005759859575893301,0.9999928695789532,-0.07540092856018137,0.07540092856018137,0.14144442300445773,0.28731835264756533,3.212560624698483,0
Case3,Test_207,1,0,64.0,84.0,7912.42649987792,1001,479,0.479,0.7021388589029396,502,0.5014985014985015,113483.28206988255,42077.07606256158,46475.60018854636,39928.54929855802,0.8591292879827763,0.1408707120172237,0.9995288193742577,0.006222133876115638,0.9999931792199528,-0.08088866801068498,0.08088866801068498,0.1542485536012638,0.30469930111251803,2.938509078224456,0
Case3,Test_208,1,0,-76.0,80.0,6276.11273990952,1001,430,0.43,0.6614208555345088,551,0.5504495504495505,98667.43078664574,37196.82269049955,39363.11406344769,35591.97221671931,0.9041960491070437,0.0958039508929563,0.9997609834202779,0.0044591935053421555,0.9999934272777387,-0.05935979660319896,0.05935979660319896,0.10106043365319155,0.1708082012196373,1.7011645352941969,0
Case3,Test_209,2,0,-5.0,73.0,10943.1777789456,1001,92,0.092,0.2620633362563516,889,0.8881118881118881,858363.2140994642,216302.3923285983,308268.8684864062,159939.74921813034,0.518831985868152,0.48116801413184795,0.9888257536783419,0.029922090620641887,0.9997637312973844,-0.3961576972549739,0.3961576972549739,0.6692266095874271,1.0440691670717395,8.955722877657308,0
Case3,Test_210,2,0,81.0,-19.0,11496.6517573558,1001,122,0.122,0.30384820335940843,859,0.8581418581418582,677414.3047032979,192212.97180251972,260643.28706215028,149255.48651262667,0.5726427417140298,0.42735725828597015,0.9922056764150671,0.02505129049443533,0.9998287944151126,-0.33206349134829305,0.33206349134829305,0.5680006552466337,0.9352959524409005,8.209398708343883,0
Case3,Test_211,2,0,-54.0,25.0,12588.9903062784,1001,182,0.182,0.39339000814593744,799,0.7982017982017982,490362.4198536655,151637.30055424623,202803.8010152279,124149.94674447074,0.6121677509148299,0.38783224908517017,0.9943592411253727,0.021217567636484535,0.9998948316860917,-0.27859767738975144,0.27859767738975144,0.5066581646648113,0.8662962155559145,6.259061074088322,0
Case3,Test_212,2,0,-85.0,-39.0,13228.4458713519,1001,298,0.298,0.5113485765395653,683,0.6823176823176823,310545.6572849829,115369.52600287559,148620.83834297874,99109.34283702727,0.666860340326626,0.33313965967337394,0.9962438180258252,0.017337043739245446,0.9999473759532803,-0.22599990136266643,0.22599990136266643,0.41976567785556346,0.6965166542139616,3.399941435149742,0
Case3,Test_213,2,0,6.0,-80.0,10757.822418172,1001,91,0.091,0.2606816015828163,890,0.8891108891108891,853674.3658965182,214479.59040034236,304264.62157806923,157070.84307716216,0.5162310434335541,0.48376895656644586,0.9884190093666961,0.030534185298764102,0.9997498145397858,-0.40502211352390743,0.40502211352390743,0.6715746656537478,1.02357217016301,8.987073785821963,0
Case3,Test_214,1,0,88.0,-56.0,9368.07450234547,1001,450,0.45,0.6782064426404892,531,0.5304695304695305,145164.09013180077,52575.23619936723,59658.34807876526,49174.11978229559,0.8242621756367167,0.17573782436328333,0.9992187339351574,0.007992247585371313,0.9999894522832465,-0.10382687002396611,0.10382687002396611,0.19722370320379629,0.3670438154487309,2.8856757483072784,0
Case3,Test_215,3,0,-15.0,-1.0,6249.06905466469,1001,29,0.029,0.15503110223733904,952,0.951048951048951,1540535.5013351268,213437.57980465487,405014.4674272388,105523.1410807385,0.26054165855123634,0.7394583414487637,0.9594187447951126,0.056071145214950484,0.9966645542717856,-0.7372154073425514,0.7372154073425514,1.3271232970621112,1.9681237906233953,9.575209344019413,0
Case3,Test_216,1,0,-45.0,-46.0,15012.716397063,1001,621,0.621,0.8182054054568998,360,0.3596403596403596,164017.5779116772,57290.89023289663,62600.283776644435,54763.99164984714,0.8748201820497028,0.12517981795029717,0.9996297278907539,0.005525815306821819,0.9999954188611277,-0.07160939792562868,0.07160939792562868,0.13580183360394885,0.2566885030590596,2.2204389201056074,0
Case3,Test_217,2,0,71.0,1.0,10643.6393796586,1001,90,0.09,0.2535778496335453,891,0.8901098901098901,857743.370078486,218888.29004272164,314221.3478021288,161613.39712458552,0.5143297813946001,0.4856702186053999,0.9885715088167721,0.030214499022933834,0.9997590942843594,-0.39962088257115264,0.39962088257115264,0.6795361854503077,1.0774261861564816,9.33377607471391,0
Case3,Test_218,3,0,-14.0,24.0,8714.76689759948,1001,53,0.053,0.22065001125848463,928,0.9270729270729271,1115564.7178105176,203999.9371650136,336288.3249770087,128830.43593991827,0.38309517866469533,0.6169048213353047,0.976390182770262,0.043130391148672724,0.9992764711348991,-0.5682345989654981,0.5682345989654981,0.9769838627582016,1.3433937626393735,4.189879062866453,0
Case3,Test_219,1,0,47.0,-76.0,12825.2384906136,1001,452,0.452,0.7023365999442106,529,0.5284715284715285,198900.81554497898,65776.9563958603,69605.84082976179,61869.79642056702,0.8888592635765271,0.11114073642347293,0.9996094843208755,0.005716271803126875,0.9999869369440245,-0.0763825969284145,0.0763825969284145,0.11749327352637527,0.1648692622294416,1.5776968474972932,0
Case3,Test_220,1,0,41.0,88.0,13172.0014559844,1001,321,0.321,0.5931481981881714,660,0.6593406593406593,287944.59004646627,88009.11313649644,96633.16659600716,79565.96929651342,0.8233815790095514,0.17661842099044853,0.9988733926669444,0.009726953589013338,0.999968277889614,-0.12989891217700344,0.12989891217700344,0.19394132310920723,0.34681378427212345,3.533286831213445,0
Case3,Test_221,2,0,17.0,-80.0,11604.4306745973,1001,116,0.116,0.2992694111460808,865,0.8641358641358642,721783.3854574881,196963.39980511944,267863.4383100305,151673.57460008372,0.5662347036124195,0.43376529638758055,0.991759070616014,0.025779580664861124,0.9998159200211897,-0.34196838162191,0.34196838162191,0.5788637724152026,0.9308445141910975,8.12974233861803,0
Case3,Test_222,2,0,28.0,-80.0,12774.0770024773,1001,178,0.178,0.38550845567287856,803,0.8021978021978022,511153.4614849124,159285.19334653948,206723.85694560292,130710.43072642157,0.6322948529390905,0.3677051470609095,0.9949420786409718,0.020201249786644875,0.9998932292537951,-0.26712463553544663,0.26712463553544663,0.4686815430385806,0.7849539308124481,6.04906831755045,0
Case3,Test_223,2,0,31.0,71.0,13310.488571105,1001,219,0.219,0.43676167967154406,762,0.7612387612387612,429232.89964476536,141307.8771605531,182028.84887052356,118690.38807906743,0.6520416341449891,0.34795836585501094,0.9957065664504694,0.018582505651542264,0.9999204645068944,-0.24449913548424215,0.24449913548424215,0.43961250404327595,0.7432504751885592,5.202080821349682,0
Case3,Test_224,2,0,33.0,44.0,13663.7660694357,1001,321,0.321,0.5595034311608919,660,0.6593406593406593,298573.23192644183,101350.8616585417,130939.7223941559,87653.98019443903,0.6694223768902018,0.33057762310979816,0.9962810856530223,0.01723399105684049,0.9999545397640822,-0.22359087722668927,0.22359087722668927,0.4175288599835772,0.6853464812182014,3.843977976874271,0
Case3,Test_225,2,0,20.0,-27.0,9875.4607791255,1001,79,0.079,0.270790197224998,902,0.9010989010989011,854577.7600366907,183375.41454023283,277548.8687358294,126778.91485798173,0.4567805137719718,0.5432194862280282,0.9839543050286808,0.03579363509183296,0.9996118977851784,-0.4732574971577811,0.4732574971577811,0.79808455624839,1.1029922085858355,4.615822612825468,0
Case3,Test_226,2,0,-15.0,46.0,11216.4972515656,1001,109,0.109,0.2983013178855373,872,0.8711288711288712,739298.7758400006,187625.09694722,269150.24709048733,142330.44108718366,0.5288140829361108,0.4711859170638893,0.9899160778909157,0.02827986865651381,0.99979950943463,-0.37233708117798386,0.37233708117798386,0.6569275954099282,1.0697041172643804,8.577584493588915,0
Case3,Test_227,2,0,-72.0,0.0,10652.8484658869,1001,91,0.091,0.25401971888622327,890,0.8891108891108891,856330.0724426035,218642.6896276458,313520.7177438946,161261.2902334427,0.514356089109148,0.48564391089085196,0.9885275080303474,0.03028793530850033,0.9997571471368543,-0.40071621859708967,0.40071621859708967,0.679438900265062,1.0638922726081317,8.826980685330454,0
Case3,Test_228,1,0,42.0,-83.0,13274.6156007379,1001,345,0.345,0.6166244488910934,636,0.6353646353646354,269532.8957210821,83798.59979791287,90895.20807392836,76399.36973257268,0.840521424082492,0.15947857591750805,0.9990799116039272,0.008795523898019878,0.9999725096178621,-0.11744100268361676,0.11744100268361676,0.17296374650297508,0.31735968164634826,3.1792806812527488,0
Case3,Test_229,1,0,-83.0,61.0,8541.76355414934,1001,492,0.492,0.7074893532737164,489,0.4885114885114885,120466.17629835455,45161.49232220309,51181.82826707557,42479.75479323467,0.8299772835696297,0.1700227164303703,0.9992831533692426,0.00765431406669692,0.9999922676211868,-0.09881130624149723,0.09881130624149723,0.19046608921161456,0.34836267737958454,2.5879222051554507,0
Case3,Test_230,1,0,45.0,-74.0,13597.9189175266,1001,441,0.441,0.7000182179479048,540,0.5394605394605395,214219.59186407118,69314.79662070605,68777.41316997995,65317.44822625727,0.949693296327218,0.05030670367278201,0.9997119298729182,0.004991279179269531,0.9999849206149631,-0.06076188756488764,0.06076188756488764,0.09543713825965196,0.6842754332825912,18.982285067906815,0
Case3,Test_231,2,0,-27.0,38.0,12178.2674620367,1001,187,0.187,0.41833070675947126,794,0.7932067932067932,459461.14970598393,132959.13174295638,179650.57653401094,107352.15382302737,0.5975608645080177,0.4024391354919823,0.9936054549196033,0.022605457582123022,0.9998810962552618,-0.2972580190779561,0.2972580190779561,0.5310573315784988,0.8680563408522654,6.3780507044981505,0
Case3,Test_232,2,0,-56.0,26.0,12806.6452724032,1001,192,0.192,0.40496429071523526,789,0.7882117882117882,472717.57012883766,149046.56990515187,197471.5050007453,122871.03702778592,0.6222216062379338,0.3777783937620662,0.9947354618279065,0.020517812679309015,0.9999019978524271,-0.26951191850511536,0.26951191850511536,0.4893855486086378,0.8317947923698343,5.841416392731503,0
Case3,Test_233,1,0,52.0,-84.0,10522.9193016957,1001,430,0.43,0.6728871709382076,551,0.5504495504495505,170871.40493270895,58510.21475799508,65258.56353966946,54758.26511858079,0.8390970034958595,0.16090299650414058,0.9993430393595032,0.007346831235116564,0.9999877745791985,-0.09646644833457259,0.09646644833457259,0.17795170633755988,0.3477247564076532,3.366056932433537,0
Case3,Test_234,2,0,23.0,-68.0,12536.9771694044,1001,152,0.152,0.35284047495934684,829,0.8281718281718282,588747.8141781124,173582.3165532028,231245.9644027072,139614.88086751036,0.6037505615638579,0.39624943843614213,0.9938393745729679,0.022237494310196143,0.9998734197453115,-0.2937493120395424,0.2937493120395424,0.5170739322713284,0.8835920999417962,7.435199144559533,0
Case3,Test_235,2,0,-63.0,2.0,10900.9634557258,1001,93,0.093,0.2589329406833027,888,0.8871128871128872,855301.6535514583,218208.96941816402,314194.9211651878,162351.17906571322,0.5167212075345966,0.4832787924654034,0.9889075347686522,0.02971885144672629,0.9997698841566782,-0.39239647339546474,0.39239647339546474,0.6772373133175652,1.0796361370700633,8.728757439660285,0
Case3,Test_236,1,0,80.0,72.0,6800.73429496865,1001,468,0.468,0.6877791704297899,513,0.5124875124875125,99801.46691725933,37987.51269911189,41621.5027523964,36124.12746304945,0.8679198268728913,0.13208017312710874,0.9995835035495224,0.0058566700576404744,0.9999935417482633,-0.07645585054516323,0.07645585054516323,0.1436078709583544,0.2760719091154493,2.604377598487247,0
Case3,Test_237,2,0,11.0,46.0,10762.412190422,1001,94,0.094,0.2731616528709907,887,0.8861138861138861,821649.3738852566,199658.32673882312,292567.14483173995,148255.3930701996,0.5067397200579842,0.4932602799420158,0.9883897816538385,0.030305822639686425,0.9997669002847875,-0.39892282262688294,0.39892282262688294,0.7010674692407295,1.1279259357277074,9.232225062589578,0
Case3,Test_238,1,0,75.0,55.0,10805.7569974275,1001,552,0.552,0.7598473517433058,429,0.42857142857142855,136321.19846459344,49556.12109798846,55384.38474940487,46888.56238592303,0.8466025685412507,0.15339743145874934,0.9994323215716377,0.006824165547328869,0.9999934268823496,-0.08824947016614988,0.08824947016614988,0.16969213864123653,0.3087271967291018,2.2300417906104713,0
Case3,Test_239,2,0,-31.0,-79.0,13044.4563544934,1001,205,0.205,0.4194534874536024,776,0.7752247752247752,450246.23238216783,146127.4638537504,188426.7650921714,121755.97320774832,0.646171328941458,0.35382867105854204,0.9954752912525622,0.019092421705738303,0.9999105504675108,-0.2517862618096823,0.2517862618096823,0.4478352170324142,0.7526716114751094,5.4094620163274385,0
Case3,Test_240,2,0,2.0,-73.0,10949.0331234622,1001,92,0.092,0.26088741899537915,889,0.8881118881118881,868055.3383749874,217530.0373180601,310856.6644351618,160284.05951513228,0.5156204703102455,0.48437952968975456,0.9885667560712992,0.030272345022478626,0.9997586554943928,-0.40079701537807777,0.40079701537807777,0.6754206711254735,1.034509327318379,8.20933048915765,0
Case3,Test_241,2,0,40.0,-77.0,13778.7771000721,1001,337,0.337,0.5540156706531508,644,0.6433566433566433,285930.6852395891,107480.83097934515,136950.6983686653,93267.61510599797,0.681030591424409,0.318969408575591,0.9965817705356425,0.01656314564728633,0.999957618291894,-0.21571098655998644,0.21571098655998644,0.3978880081517731,0.6301705724236683,2.9395095230058246,0
Case3,Test_242,3,0,16.0,-10.0,6878.5399567018,1001,34,0.034,0.16994882939972714,947,0.9460539460539461,1430836.004056372,213448.89512503083,388232.4664717476,115122.56882535206,0.2965299885184377,0.7034700114815623,0.9652746926311092,0.051969004531284,0.9979185720426428,-0.683591383886392,0.683591383886392,1.2157858558576977,1.7821528874435664,8.67031531474504,0
Case3,Test_243,1,0,-47.0,65.0,15075.0536671224,1001,639,0.639,0.7840864120605726,342,0.34165834165834164,163793.68797484838,74563.75462704756,89170.89270166156,66390.69597098745,0.7445332659515963,0.25546673404840364,0.9977797206835171,0.01348652081612543,0.9999770379530052,-0.17705775146951203,0.17705775146951203,0.30142068438417907,0.40083037193170074,0.9478912968281463,0
Case3,Test_244,2,0,21.0,-26.0,9959.22529526549,1001,79,0.079,0.2740104995002399,902,0.9010989010989011,850195.0163872764,182493.95950328425,275574.02605502727,126110.89070314792,0.4576298155108631,0.5423701844891369,0.9840225833658296,0.03574344317329397,0.9996082718179202,-0.47277744332647087,0.47277744332647087,0.7954283203122983,1.0785093074739285,3.3278752693840943,0
Case3,Test_245,2,0,38.0,-71.0,13935.6722284767,1001,326,0.326,0.5461484925885083,655,0.6543456543456544,299604.57717623416,110514.03049082916,139732.90813655112,95821.11491506199,0.6857447983650549,0.3142552016349451,0.99665876197716,0.016398040059421245,0.9999549131866846,-0.21422212201779928,0.21422212201779928,0.3898631919069932,0.6168899772607459,3.089045494519894,0
Case3,Test_246,1,0,-41.0,87.0,13195.2628197854,1001,322,0.322,0.5926076697155688,659,0.6583416583416584,287417.849047922,88445.315453712,96991.70466893371,79961.63965712365,0.8244173038308835,0.17558269616911643,0.9988802300614292,0.009701451558532694,0.999968732400696,-0.12954067553808057,0.12954067553808057,0.1924261237851251,0.3685159881597973,4.435110037516722,0
